,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
280,Antigua and Barbuda,ATG,2021-08-07,69903.0,38605.0,31298.0,0,99018.0,38.987860792987135
281,Antigua and Barbuda,ATG,2021-08-10,70019.0,38605.0,31414.0,0,99018.0,38.987860792987135
282,Antigua and Barbuda,ATG,2021-08-14,71065.0,39039.0,32026.0,0,99018.0,39.42616493970793
283,Antigua and Barbuda,ATG,2021-08-16,71434.0,39186.0,32248.0,0,99018.0,39.5746227958553
284,Antigua and Barbuda,ATG,2021-08-19,71600.0,39230.0,32370.0,0,99018.0,39.61905916096063
285,Antigua and Barbuda,ATG,2021-08-22,72282.0,39466.0,32816.0,0,99018.0,39.85739966470743
286,Antigua and Barbuda,ATG,2021-08-24,72902.0,39808.0,33094.0,0,99018.0,40.202791411662524
287,Antigua and Barbuda,ATG,2021-08-28,73700.0,40309.0,33391.0,0,99018.0,40.70876002343009
288,Antigua and Barbuda,ATG,2021-08-30,74637.0,40795.0,33842.0,1,99018.0,41.19957987436628
289,Antigua and Barbuda,ATG,2021-08-31,75069.0,41061.0,34008.0,0,99018.0,41.4682178997758
290,Antigua and Barbuda,ATG,2021-09-07,77997.0,42938.0,35059.0,0,99018.0,43.36383283847381
291,Antigua and Barbuda,ATG,2021-09-10,79390.0,43681.0,35709.0,0,99018.0,44.114201458320714
292,Antigua and Barbuda,ATG,2021-09-13,79922.0,43949.0,35973.0,0,99018.0,44.38485931850774
293,Antigua and Barbuda,ATG,2021-09-17,81915.0,45099.0,36816.0,0,99018.0,45.54626431557899
294,Antigua and Barbuda,ATG,2021-09-24,89252.0,48580.0,40672.0,2,99018.0,49.06178674584419
295,Antigua and Barbuda,ATG,2021-09-28,93318.0,51148.0,42170.0,1,99018.0,51.655254600173706
296,Antigua and Barbuda,ATG,2021-10-02,96160.0,53171.0,42989.0,2,99018.0,53.69831747763033
297,Antigua and Barbuda,ATG,2021-10-04,97384.0,53736.0,43648.0,1,99018.0,54.26892080227837
298,Antigua and Barbuda,ATG,2021-10-06,97831.0,53958.0,43873.0,0,99018.0,54.49312246258257
299,Antigua and Barbuda,ATG,2021-10-09,98840.0,54435.0,44405.0,1,99018.0,54.974853057019935
300,Antigua and Barbuda,ATG,2021-10-13,99846.0,54758.0,45088.0,0,99018.0,55.301056373588644
301,Antigua and Barbuda,ATG,2021-10-16,101390.0,55103.0,46287.0,0,99018.0,55.64947787271001
302,Antigua and Barbuda,ATG,2021-10-19,102834.0,55536.0,47298.0,0,99018.0,56.08677210204205
303,Antigua and Barbuda,ATG,2021-10-23,104500.0,55703.0,48797.0,0,99018.0,56.25542830596457
304,Antigua and Barbuda,ATG,2021-10-26,105502.0,55942.0,49560.0,0,99018.0,56.49679856187764
305,Antigua and Barbuda,ATG,2021-10-30,106387.0,56269.0,50118.0,0,99018.0,56.827041548001375
306,Antigua and Barbuda,ATG,2021-11-05,108001.0,57058.0,50943.0,2,99018.0,57.623866367731125
307,Antigua and Barbuda,ATG,2021-11-08,111186.0,58497.0,52689.0,1,99018.0,59.077137490153305
308,Antigua and Barbuda,ATG,2021-11-16,115487.0,60789.0,54698.0,0,99018.0,61.391868145185725
309,Argentina,ARG,2021-01-20,247933.0,243539.0,4394.0,425,45766716.0,0.5321312545125588
310,Argentina,ARG,2021-01-21,265724.0,249372.0,16352.0,234,45766716.0,0.5448763245324397
311,Argentina,ARG,2021-01-22,279602.0,254456.0,25146.0,150,45766716.0,0.5559848340440244
312,Argentina,ARG,2021-01-23,288064.0,258876.0,29188.0,139,45766716.0,0.5656425075375738
313,Argentina,ARG,2021-01-24,292023.0,260036.0,31987.0,220,45766716.0,0.5681771005811297
314,Argentina,ARG,2021-01-25,292386.0,260122.0,32264.0,162,45766716.0,0.5683650100653934
315,Argentina,ARG,2021-01-26,305880.0,266969.0,38911.0,90,45766716.0,0.5833256640043826
316,Argentina,ARG,2021-01-27,318033.0,272323.0,45710.0,207,45766716.0,0.5950241218967951
317,Argentina,ARG,2021-01-28,327999.0,276548.0,51451.0,219,45766716.0,0.6042557215597466
318,Argentina,ARG,2021-01-29,344034.0,278451.0,65583.0,182,45766716.0,0.6084137651475802
319,Argentina,ARG,2021-01-30,366384.0,281023.0,85361.0,166,45766716.0,0.6140335697234646
320,Argentina,ARG,2021-02-01,375851.0,281577.0,94274.0,156,45766716.0,0.6152440564011628
321,Argentina,ARG,2021-02-03,396562.0,284196.0,112366.0,275,45766716.0,0.6209665556951912
322,Argentina,ARG,2021-02-04,444018.0,297717.0,146301.0,177,45766716.0,0.6505098596106393
323,Argentina,ARG,2021-02-06,471383.0,307501.0,163882.0,161,45766716.0,0.6718878409366318
324,Argentina,ARG,2021-02-07,501152.0,319316.0,181836.0,285,45766716.0,0.6977035450828502
325,Argentina,ARG,2021-02-08,511582.0,322318.0,189264.0,125,45766716.0,0.7042628970800526
326,Argentina,ARG,2021-02-09,513178.0,322975.0,190203.0,61,45766716.0,0.7056984381400667
327,Argentina,ARG,2021-02-10,535303.0,337772.0,197531.0,227,45766716.0,0.7380297944034263
328,Argentina,ARG,2021-02-11,572928.0,362649.0,210279.0,158,45766716.0,0.7923858902176857
329,Argentina,ARG,2021-02-12,591632.0,368023.0,223609.0,118,45766716.0,0.8041280479901596
330,Argentina,ARG,2021-02-13,606245.0,371629.0,234616.0,200,45766716.0,0.8120071363652136
331,Argentina,ARG,2021-02-14,609605.0,372122.0,237483.0,314,45766716.0,0.8130843384087248
332,Argentina,ARG,2021-02-15,609791.0,372181.0,237610.0,48,45766716.0,0.8132132530549057
333,Argentina,ARG,2021-02-16,611169.0,373253.0,237916.0,0,45766716.0,0.8155555666261919
334,Argentina,ARG,2021-02-17,612322.0,374002.0,238320.0,91,45766716.0,0.817192127134488
335,Argentina,ARG,2021-02-18,635583.0,392399.0,243184.0,105,45766716.0,0.8573894618088831
336,Argentina,ARG,2021-02-19,668654.0,414958.0,253696.0,184,45766716.0,0.9066807415240368
337,Argentina,ARG,2021-02-20,707148.0,445614.0,261534.0,241,45766716.0,0.9736639176820115
338,Argentina,ARG,2021-02-21,720267.0,456929.0,263338.0,143,45766716.0,0.9983871248266971
339,Argentina,ARG,2021-02-22,722234.0,458822.0,263412.0,122,45766716.0,1.0025233184745002
340,Argentina,ARG,2021-02-23,746615.0,481689.0,264926.0,237,45766716.0,1.052487576342598
341,Argentina,ARG,2021-02-24,780455.0,513394.0,267061.0,151,45766716.0,1.1217628112097884
342,Argentina,ARG,2021-02-25,829832.0,558831.0,271001.0,14,45766716.0,1.2210423837270736
343,Argentina,ARG,2021-02-26,903915.0,620635.0,283280.0,156,45766716.0,1.3560837530925314
344,Argentina,ARG,2021-02-27,984895.0,694470.0,290425.0,207,45766716.0,1.5174127853088695
345,Argentina,ARG,2021-02-28,1025003.0,731571.0,293432.0,59,45766716.0,1.598478247816601
346,Argentina,ARG,2021-03-01,1049169.0,755212.0,293957.0,19,45766716.0,1.6501336910430715
347,Argentina,ARG,2021-03-02,1126108.0,823446.0,302662.0,112,45766716.0,1.7992245718482403
348,Argentina,ARG,2021-03-03,1181292.0,874916.0,306376.0,115,45766716.0,1.911686213186019
349,Argentina,ARG,2021-03-04,1252461.0,941695.0,310766.0,261,45766716.0,2.057597927716728
350,Argentina,ARG,2021-03-05,1357596.0,1030504.0,327092.0,52,45766716.0,2.251645060134968
351,Argentina,ARG,2021-03-07,1526078.0,1182874.0,343204.0,86,45766716.0,2.584572596382052
352,Argentina,ARG,2021-03-08,1546699.0,1202998.0,343701.0,10,45766716.0,2.628543415699741
353,Argentina,ARG,2021-03-09,1648957.0,1301787.0,347170.0,241,45766716.0,2.844396788268575
354,Argentina,ARG,2021-03-10,1774438.0,1424984.0,349454.0,131,45766716.0,3.1135814944642304
355,Argentina,ARG,2021-03-11,1919074.0,1564555.0,354519.0,107,45766716.0,3.4185432924660795
356,Argentina,ARG,2021-03-12,2098205.0,1719543.0,378662.0,134,45766716.0,3.7571911430131886
357,Argentina,ARG,2021-03-13,2294738.0,1876113.0,418625.0,85,45766716.0,4.099295654073147
358,Argentina,ARG,2021-03-14,2381429.0,1932696.0,448733.0,68,45766716.0,4.222929169748601
359,Argentina,ARG,2021-03-15,2404194.0,1952883.0,451311.0,24,45766716.0,4.267037643688483
360,Argentina,ARG,2021-03-16,2541362.0,2064529.0,476833.0,0,45766716.0,4.510983484154729
361,Argentina,ARG,2021-03-17,2668103.0,2170116.0,497987.0,166,45766716.0,4.741690445956402
362,Argentina,ARG,2021-03-18,2805153.0,2289249.0,515904.0,200,45766716.0,5.001995336523599
363,Argentina,ARG,2021-03-19,2939364.0,2382859.0,556505.0,195,45766716.0,5.206532625150557
364,Argentina,ARG,2021-03-20,3063864.0,2472426.0,591438.0,155,45766716.0,5.402235983023121
365,Argentina,ARG,2021-03-21,3119828.0,2514480.0,605348.0,90,45766716.0,5.494123720828036
366,Argentina,ARG,2021-03-22,3142444.0,2535054.0,607390.0,41,45766716.0,5.539077787447105
367,Argentina,ARG,2021-03-23,3240731.0,2618750.0,621981.0,28,45766716.0,5.721953045527671
368,Argentina,ARG,2021-03-24,3328933.0,2694454.0,634479.0,126,45766716.0,5.887365831535739
369,Argentina,ARG,2021-03-25,3365839.0,2730260.0,635579.0,152,45766716.0,5.9656017268095
370,Argentina,ARG,2021-03-26,3474415.0,2824344.0,650071.0,123,45766716.0,6.171174702593911
371,Argentina,ARG,2021-03-27,3570460.0,2908932.0,661528.0,146,45766716.0,6.355998975325212
372,Argentina,ARG,2021-03-28,3625283.0,2959843.0,665440.0,143,45766716.0,6.467239205015278
373,Argentina,ARG,2021-03-29,3646068.0,2980182.0,665886.0,133,45766716.0,6.511679798043627
374,Argentina,ARG,2021-03-30,3744566.0,3073630.0,670936.0,81,45766716.0,6.715863117642088
375,Argentina,ARG,2021-03-31,3891932.0,3214538.0,677394.0,162,45766716.0,7.023746252626036
376,Argentina,ARG,2021-04-01,4023017.0,3342427.0,680590.0,125,45766716.0,7.303182950684073
377,Argentina,ARG,2021-04-02,4123152.0,3440284.0,682868.0,122,45766716.0,7.516999908842051
378,Argentina,ARG,2021-04-03,4178896.0,3495125.0,683771.0,83,45766716.0,7.6368271649641635
379,Argentina,ARG,2021-04-04,4234505.0,3550166.0,684339.0,82,45766716.0,7.757091419886889
380,Argentina,ARG,2021-04-05,4260808.0,3576423.0,684385.0,83,45766716.0,7.814462807425379
381,Argentina,ARG,2021-04-06,4404175.0,3712009.0,692166.0,93,45766716.0,8.110717404325012
382,Argentina,ARG,2021-04-07,4571819.0,3870734.0,701085.0,272,45766716.0,8.457530577461577
383,Argentina,ARG,2021-04-08,4771214.0,4064154.0,707060.0,163,45766716.0,8.880152117534498
384,Argentina,ARG,2021-04-09,4956023.0,4244964.0,711059.0,198,45766716.0,9.275220883228764
385,Argentina,ARG,2021-04-10,5201468.0,4478948.0,722520.0,290,45766716.0,9.786474520042033
386,Argentina,ARG,2021-04-11,5313612.0,4586426.0,727186.0,228,45766716.0,10.0213133055035
387,Argentina,ARG,2021-04-12,5390000.0,4661085.0,728915.0,297,45766716.0,10.184442772778365
388,Argentina,ARG,2021-04-13,5571878.0,4836246.0,735632.0,132,45766716.0,10.567168507349315
389,Argentina,ARG,2021-04-14,5754919.0,4996672.0,758247.0,178,45766716.0,10.917698355285093
390,Argentina,ARG,2021-04-15,5935146.0,5163344.0,771802.0,217,45766716.0,11.28187567576402
391,Argentina,ARG,2021-04-16,6093016.0,5305604.0,787412.0,368,45766716.0,11.592712922640112
392,Argentina,ARG,2021-04-17,6226872.0,5431994.0,794878.0,383,45766716.0,11.868874314687556
393,Argentina,ARG,2021-04-18,6288812.0,5489318.0,799494.0,159,45766716.0,11.99412691091928
394,Argentina,ARG,2021-04-19,6334554.0,5534225.0,800329.0,80,45766716.0,12.092248436614941
395,Argentina,ARG,2021-04-20,6433141.0,5620411.0,812730.0,64,45766716.0,12.280564329763141
396,Argentina,ARG,2021-04-21,6550568.0,5722607.0,827961.0,248,45766716.0,12.503861976900419
397,Argentina,ARG,2021-04-22,6693438.0,5851232.0,842206.0,316,45766716.0,12.784906830544712
398,Argentina,ARG,2021-04-23,6807411.0,5955371.0,852040.0,291,45766716.0,13.012449921029948
399,Argentina,ARG,2021-04-24,7017279.0,6149835.0,867444.0,537,45766716.0,13.437352594842068
400,Argentina,ARG,2021-04-25,7134949.0,6263849.0,871100.0,556,45766716.0,13.686472501107575
401,Argentina,ARG,2021-04-26,7214704.0,6341959.0,872745.0,298,45766716.0,13.857142382687016
402,Argentina,ARG,2021-04-27,7386650.0,6507572.0,879078.0,170,45766716.0,14.219005794516695
403,Argentina,ARG,2021-04-28,7557986.0,6672739.0,885247.0,443,45766716.0,14.57989469902101
404,Argentina,ARG,2021-04-29,7715006.0,6806565.0,908441.0,512,45766716.0,14.872303706475249
405,Argentina,ARG,2021-04-30,7865213.0,6926650.0,938563.0,348,45766716.0,15.134688711333363
406,Argentina,ARG,2021-05-01,7971470.0,7002992.0,968478.0,561,45766716.0,15.301495523515385
407,Argentina,ARG,2021-05-02,7997902.0,7025492.0,972410.0,357,45766716.0,15.35065788858436
408,Argentina,ARG,2021-05-03,8039793.0,7051772.0,988021.0,231,45766716.0,15.408079530984919
409,Argentina,ARG,2021-05-04,8197011.0,7149293.0,1047718.0,156,45766716.0,15.621162331157864
410,Argentina,ARG,2021-05-05,8391513.0,7261176.0,1130337.0,540,45766716.0,15.865626015202839
411,Argentina,ARG,2021-05-06,8591061.0,7399515.0,1191546.0,410,45766716.0,16.16789590059291
412,Argentina,ARG,2021-05-07,8820691.0,7555386.0,1265305.0,663,45766716.0,16.50847310084473
413,Argentina,ARG,2021-05-08,9001747.0,7660652.0,1341095.0,398,45766716.0,16.73847867957142
414,Argentina,ARG,2021-05-09,9082597.0,7688877.0,1393720.0,609,45766716.0,16.80015013530794
415,Argentina,ARG,2021-05-10,9122759.0,7718272.0,1404487.0,170,45766716.0,16.86437803402805
416,Argentina,ARG,2021-05-11,9237005.0,7790786.0,1446219.0,283,45766716.0,17.022820689166338
417,Argentina,ARG,2021-05-12,9383945.0,7866933.0,1517012.0,496,45766716.0,17.189201427517762
418,Argentina,ARG,2021-05-13,9541511.0,7912175.0,1629336.0,490,45766716.0,17.28805492620445
419,Argentina,ARG,2021-05-14,9704364.0,7953562.0,1750802.0,496,45766716.0,17.37848527300932
420,Argentina,ARG,2021-05-15,9862623.0,7992532.0,1870091.0,447,45766716.0,17.46363448930878
421,Argentina,ARG,2021-05-16,9927783.0,8023563.0,1904220.0,599,45766716.0,17.531437038217902
422,Argentina,ARG,2021-05-17,10002830.0,8050709.0,1952121.0,400,45766716.0,17.59075088542512
423,Argentina,ARG,2021-05-18,10193368.0,8141608.0,2051760.0,269,45766716.0,17.789364655309768
424,Argentina,ARG,2021-05-19,10383925.0,8279961.0,2103964.0,505,45766716.0,18.091665130615883
425,Argentina,ARG,2021-05-20,10549521.0,8397337.0,2152184.0,744,45766716.0,18.348130986719692
426,Argentina,ARG,2021-05-21,10758782.0,8531073.0,2227709.0,494,45766716.0,18.640343344713656
427,Argentina,ARG,2021-05-22,10958659.0,8638944.0,2319715.0,434,45766716.0,18.87604083281833
428,Argentina,ARG,2021-05-23,11067550.0,8701971.0,2365579.0,692,45766716.0,19.013754449849536
429,Argentina,ARG,2021-05-24,11149468.0,8735231.0,2414237.0,297,45766716.0,19.086427350391492
430,Argentina,ARG,2021-05-25,11242209.0,8807373.0,2434836.0,375,45766716.0,19.244057187760642
431,Argentina,ARG,2021-05-26,11331066.0,8878491.0,2452575.0,417,45766716.0,19.399449591270653
432,Argentina,ARG,2021-05-27,11503476.0,8988267.0,2515209.0,576,45766716.0,19.639309492951167
433,Argentina,ARG,2021-05-28,11676733.0,9084600.0,2592133.0,532,45766716.0,19.849796520248468
434,Argentina,ARG,2021-05-29,11906697.0,9208883.0,2697814.0,547,45766716.0,20.121354129931454
435,Argentina,ARG,2021-05-30,12119901.0,9361218.0,2758683.0,558,45766716.0,20.454205191388432
436,Argentina,ARG,2021-05-31,12257297.0,9476406.0,2780891.0,415,45766716.0,20.705890280613538
437,Argentina,ARG,2021-06-01,12497078.0,9667003.0,2830075.0,348,45766716.0,21.1223435826158
438,Argentina,ARG,2021-06-02,12801115.0,9924476.0,2876639.0,637,45766716.0,21.684920543567078
439,Argentina,ARG,2021-06-03,13079195.0,10158653.0,2920542.0,640,45766716.0,22.196595884222937
440,Argentina,ARG,2021-06-04,13374067.0,10417359.0,2956708.0,587,45766716.0,22.76186694277999
441,Argentina,ARG,2021-06-05,13730521.0,10733428.0,2997093.0,553,45766716.0,23.452475812334885
442,Argentina,ARG,2021-06-06,14092493.0,11071365.0,3021128.0,538,45766716.0,24.190866130748816
443,Argentina,ARG,2021-06-07,14336164.0,11290468.0,3045696.0,456,45766716.0,24.66960487180247
444,Argentina,ARG,2021-06-08,14663805.0,11577809.0,3085996.0,347,45766716.0,25.297443233637303
445,Argentina,ARG,2021-06-09,15012734.0,11888649.0,3124085.0,732,45766716.0,25.976626769550172
446,Argentina,ARG,2021-06-10,15353408.0,12202881.0,3150527.0,721,45766716.0,26.663221805121434
447,Argentina,ARG,2021-06-11,15730223.0,12555442.0,3174781.0,605,45766716.0,27.433565475836197
448,Argentina,ARG,2021-06-12,16102741.0,12879690.0,3223051.0,669,45766716.0,28.142045411342163
449,Argentina,ARG,2021-06-13,16286902.0,12991480.0,3295422.0,687,45766716.0,28.38630589094485
450,Argentina,ARG,2021-06-14,16382043.0,13043304.0,3338739.0,447,45766716.0,28.499541020159718
451,Argentina,ARG,2021-06-15,16643769.0,13223188.0,3420581.0,268,45766716.0,28.892586481407147
452,Argentina,ARG,2021-06-16,16876619.0,13389726.0,3486893.0,686,45766716.0,29.256471012689662
453,Argentina,ARG,2021-06-17,17172628.0,13609451.0,3563177.0,586,45766716.0,29.736568820013215
454,Argentina,ARG,2021-06-18,17475935.0,13852316.0,3623619.0,646,45766716.0,30.267227388567708
455,Argentina,ARG,2021-06-19,17837121.0,14172453.0,3664668.0,528,45766716.0,30.966724813727076
456,Argentina,ARG,2021-06-20,18085389.0,14397649.0,3687740.0,458,45766716.0,31.458776723241407
457,Argentina,ARG,2021-06-21,18198899.0,14504810.0,3694089.0,495,45766716.0,31.6929228656039
458,Argentina,ARG,2021-06-22,18380675.0,14660693.0,3719982.0,301,45766716.0,32.03352628578375
459,Argentina,ARG,2021-06-23,18646784.0,14886910.0,3759874.0,447,45766716.0,32.52780907417521
460,Argentina,ARG,2021-06-24,18921680.0,15128961.0,3792719.0,791,45766716.0,33.05668905761121
461,Argentina,ARG,2021-06-25,19205808.0,15374817.0,3830991.0,705,45766716.0,33.59388294322888
462,Argentina,ARG,2021-06-26,19499231.0,15617249.0,3881982.0,452,45766716.0,34.123595409380044
463,Argentina,ARG,2021-06-27,19749468.0,15831632.0,3917836.0,541,45766716.0,34.59202097873922
464,Argentina,ARG,2021-06-28,19951580.0,15993494.0,3958086.0,338,45766716.0,34.9456884780634
465,Argentina,ARG,2021-06-29,20221697.0,16228833.0,3992864.0,251,45766716.0,35.45990278175083
466,Argentina,ARG,2021-06-30,20543325.0,16504606.0,4038719.0,574,45766716.0,36.062465132958195
467,Argentina,ARG,2021-07-01,20907721.0,16821968.0,4085753.0,526,45766716.0,36.75589919975906
468,Argentina,ARG,2021-07-02,21310026.0,17106617.0,4203409.0,636,45766716.0,37.37785555773764
469,Argentina,ARG,2021-07-03,21781425.0,17479963.0,4301462.0,468,45766716.0,38.19361432880611
470,Argentina,ARG,2021-07-04,22179930.0,17796602.0,4383328.0,610,45766716.0,38.885468644942755
471,Argentina,ARG,2021-07-05,22444129.0,18011944.0,4432185.0,212,45766716.0,39.35598962355088
472,Argentina,ARG,2021-07-06,22813398.0,18246811.0,4566587.0,310,45766716.0,39.86917261006885
473,Argentina,ARG,2021-07-07,23317413.0,18577434.0,4739979.0,617,45766716.0,40.591581882344364
474,Argentina,ARG,2021-07-08,23722105.0,18869175.0,4852930.0,462,45766716.0,41.22903421779269
475,Argentina,ARG,2021-07-09,24048381.0,19162483.0,4885898.0,456,45766716.0,41.86991043884381
476,Argentina,ARG,2021-07-10,24518390.0,19507996.0,5010394.0,465,45766716.0,42.624854271824965
477,Argentina,ARG,2021-07-11,24616918.0,19594624.0,5022294.0,327,45766716.0,42.81413593232252
478,Argentina,ARG,2021-07-12,24862187.0,19822638.0,5039549.0,270,45766716.0,43.31234515493749
479,Argentina,ARG,2021-07-13,25254280.0,20178596.0,5075684.0,280,45766716.0,44.090111250280664
480,Argentina,ARG,2021-07-14,25718531.0,20605189.0,5113342.0,474,45766716.0,45.02221439703036
481,Argentina,ARG,2021-07-15,26134815.0,20985921.0,5148894.0,385,45766716.0,45.85411153380549
482,Argentina,ARG,2021-07-16,26511672.0,21317004.0,5194668.0,610,45766716.0,46.5775259033224
483,Argentina,ARG,2021-07-17,26934235.0,21644577.0,5289658.0,445,45766716.0,47.293270943888565
484,Argentina,ARG,2021-07-18,27200110.0,21839491.0,5360619.0,463,45766716.0,47.71915686500206
485,Argentina,ARG,2021-07-19,27430531.0,22030134.0,5400397.0,276,45766716.0,48.13571067672848
486,Argentina,ARG,2021-07-20,27825228.0,22342067.0,5483161.0,115,45766716.0,48.817282411086694
487,Argentina,ARG,2021-07-21,28264151.0,22573282.0,5690869.0,406,45766716.0,49.32248579950547
488,Argentina,ARG,2021-07-22,28674364.0,22876517.0,5797847.0,426,45766716.0,49.98505245602503
489,Argentina,ARG,2021-07-23,29075280.0,23209621.0,5865659.0,437,45766716.0,50.71288269842215
490,Argentina,ARG,2021-07-24,29437762.0,23492843.0,5944919.0,256,45766716.0,51.33172106995835
491,Argentina,ARG,2021-07-25,29723228.0,23714686.0,6008542.0,285,45766716.0,51.8164466945804
492,Argentina,ARG,2021-07-26,29880247.0,23857637.0,6022610.0,225,45766716.0,52.12879377231261
493,Argentina,ARG,2021-07-27,30230385.0,24096445.0,6133940.0,137,45766716.0,52.65058782019667
494,Argentina,ARG,2021-07-28,30655272.0,24302432.0,6352840.0,384,45766716.0,53.100668179906116
495,Argentina,ARG,2021-07-29,31075801.0,24542819.0,6532982.0,247,45766716.0,53.62591233332101
496,Argentina,ARG,2021-07-30,31471074.0,24754641.0,6716433.0,470,45766716.0,54.08874213303834
497,Argentina,ARG,2021-07-31,31877998.0,24966105.0,6911893.0,291,45766716.0,54.55078970490258
498,Argentina,ARG,2021-08-01,32148787.0,25092667.0,7056120.0,473,45766716.0,54.82732691591855
499,Argentina,ARG,2021-08-02,32335391.0,25178202.0,7157189.0,135,45766716.0,55.014220377970744
500,Argentina,ARG,2021-08-03,32695882.0,25337678.0,7358204.0,51,45766716.0,55.36267448160361
501,Argentina,ARG,2021-08-04,33335932.0,25646674.0,7689258.0,273,45766716.0,56.037828888574836
502,Argentina,ARG,2021-08-05,33735965.0,25806439.0,7929526.0,402,45766716.0,56.38691445547459
503,Argentina,ARG,2021-08-06,34134158.0,25950647.0,8183511.0,300,45766716.0,56.702008070668654
504,Argentina,ARG,2021-08-07,34430142.0,26028829.0,8401313.0,276,45766716.0,56.872835271816314
505,Argentina,ARG,2021-08-08,34624926.0,26076234.0,8548692.0,190,45766716.0,56.97641491253164
506,Argentina,ARG,2021-08-09,34902791.0,26179454.0,8723337.0,89,45766716.0,57.201949993528046
507,Argentina,ARG,2021-08-10,35247776.0,26293313.0,8954463.0,157,45766716.0,57.450731225723075
508,Argentina,ARG,2021-08-12,35762492.0,26414061.0,9348431.0,204,45766716.0,57.71456488160523
